post_num,links,img_url,timestamp,num_comments,num_likes,caption
991,https://www.instagram.com/p/BjDElqChQ-n/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/ffc17cc8422843d1cdf4012663321f1c/5BD7E696/t51.2885-15/e15/32287494_162516694596879_2809062732190449664_n.jpg,1526924170,2189,52781,. تو با قلب ویرانه من چه کردی... . قطعه عاشقانه «چه کردی» باصدای امین بانی و شعری از زنده‌یاد افشین يدالهى . نسخه كامل در كانال تلگرام  لينك در بيو ‌
990,https://www.instagram.com/p/BjByafchGlY/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/1999663032551bd32ade5accf242cdcb/5C7DF7AF/t51.2885-15/e35/32233101_455378384909684_6194008401849090048_n.jpg,1526880888,2533,38766,. هم اكنون قسمت چهاردهم  شهرزاد در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir  لينك در بيو
989,https://www.instagram.com/p/Bi9E1r3By-i/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/851ab2b2557faff5a8eb2285e6dd3d75/5C6587DA/t51.2885-15/e35/31938895_1732399183508191_6158193352467546112_n.jpg,1526722776,567,30911,. رضا كيانيان در نمايى از "شهرزاد" . ‎www.lotusplay.ir  تماشای آنلاین و قانونی در . عكس محمد مهدى دل خواسته
988,https://www.instagram.com/p/Bi7PRDiBHo3/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/c9ab59f1b4d4a15ca2cca39674644f97/5C86ADA8/t51.2885-15/e35/31720100_344932462697204_4900750047731253248_n.jpg,1526661134,493,21998,يك شنبه ٣٠ ارديبهشت  نمايش قسمت چهاردهم در پردیس سينمايى کورش ؛ علاقمندان به تماشای قسمت چهاردهم  سریال "شهرزاد"میتوانند هم اکنون با مراجعه به  سایت سینما تیکت، نسبت به تهیه بلیت در سانس ٢١ اقدام کنند لينك در بيو
987,https://www.instagram.com/p/Bi4vRvqhw5H/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/9e81e39621ea12d084586277c30add58/5C4D5D47/t51.2885-15/e35/31988070_684148048609465_4307841649448321024_n.jpg,1526577254,1051,36977,. مصطفى زمانى در نمايى ازشهرزاد . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته
986,https://www.instagram.com/p/Bi2O4WrBN2I/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/f6e92ae21116e665db3d0af92af4ed82/5C71B527/t51.2885-15/e35/31752529_167447653909278_519397705139617792_n.jpg,1526493160,358,36909,. سهيلارضوى ،نسيم ادبى و ترانه عليدوستى  درنمايى از قسمت سيزدهم "شهرزاد" . تماشاى آنلاين و قانونى:www.lotusplay.ir . عكس محمد مهدى دل خواسته
985,https://www.instagram.com/p/Bi1mg_PhaoZ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/508c33311bcf04ad8df903f6a35b8490/5C63E711/t51.2885-15/e35/31973701_1819334891695396_1569439216700489728_n.jpg,1526471997,646,35749,. الهام نامى درنمايى از قسمت سيزدهم "شهرزاد" . تماشاى آنلاين و قانونى:www.lotusplay.ir . عكس محمد مهدى دل خواسته
984,https://www.instagram.com/p/BivoJ-IBRwh/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/2a57da53aace5df63750c82d1ba2f561/5C67EA20/t51.2885-15/e35/31474748_192108468097334_5613111369235693568_n.jpg,1526271530,2055,36722,. هم اكنون قسمت سيزدهم شهرزاد در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir  لينك در بيو
983,https://www.instagram.com/p/BiqsPivBtl2/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/78f292faad86715f2887c33aa0cc9f8e/5C6E7BA0/t51.2885-15/e35/31463512_165604047452150_5837560196846583808_n.jpg,1526105901,540,35647,. پرى نازايزديار  در نمايى ازشهرزاد . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
982,https://www.instagram.com/p/BipO1vHBu4l/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/bc2f1a0f59772695e6cf6980faf6ead3/5C6A84AA/t51.2885-15/e35/31310729_2041885436069579_1953956334357446656_n.jpg,1526056931,396,19270,يك شنبه ٢٣ ارديبهشت  نمايش قسمت سيزدهم  در پردیس سينمايى کورش ؛ علاقمندان به تماشای قسمت سيزدهم  سریال "شهرزاد"میتوانند هم اکنون با مراجعه به  سایت سینما تیکت، نسبت به تهیه بلیت در سانس ٢١ اقدام کنند لينك در بيو
981,https://www.instagram.com/p/BimvK61ha7T/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/54c0d6896cdad49b503e4aabc1fe38a3/5C6D9690/t51.2885-15/e35/32025597_610330059317381_4810556400235184128_n.jpg,1525973218,921,35410,. مصطفى زمانى در نمايى ازشهرزاد . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
980,https://www.instagram.com/p/BikDTFtHuv_/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5026fdd959abfb0cb3398f3611eb7eb7/5C6E0C55/t51.2885-15/e35/31123784_144904503030987_670076088575066112_n.jpg,1525883108,631,38978,. ترانه عليدوستى در نمايى از قسمت دوازدهم . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
979,https://www.instagram.com/p/BigV-3ghhYw/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/91b9d4b59fdcbf6f41276ac27577ebeb/5C7CCFF7/t51.2885-15/e35/31076331_189796538325285_5525107218757713920_n.jpg,1525758686,890,50827,. شهاب حسينى  در نمايى از قسمت دوازدهم . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
978,https://www.instagram.com/p/Bid0CgEBwy9/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/dea150819ac69a02462cc0224d7772cb/5C51D3C2/t51.2885-15/e35/31669445_2053884964827519_3960897567121735680_n.jpg,1525673781,1208,32223,. هم اكنون قسمت دوازدهم شهرزاد در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir  لينك در بيو
977,https://www.instagram.com/p/BicCpVghVGV/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/c5ed7f26b0585198455bea75a4a9835c/5C81FFAC/t51.2885-15/e35/31310855_187214195426441_8535260070638780416_n.jpg,1525614330,514,40886,. اميرحسين فتحى در نمايى از شهرزاد . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
976,https://www.instagram.com/p/BiT87a0Bxpj/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/f0bd0f46b3e5e8cc1bb1913471fc1ab5/5C7F1DCE/t51.2885-15/e35/30918061_165241144168585_8127788242570313728_n.jpg,1525342897,568,44158,. فريبا متخصص و نهال دشتى در نمايى از شهرزاد . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
975,https://www.instagram.com/p/BiLoh2xBFuO/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/7078cefc1040059162957f1591959a1a/5C6ADAB6/t51.2885-15/e35/30841870_191001711716844_4740351281426595840_n.jpg,1525063766,1946,38741,. قسمت يازدهم  شهرزاد هم اكنون در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir  لينك در بيو
974,https://www.instagram.com/p/BiHx78RBh5D/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/b771f05023bfb85baeec06f98690ed73/5C6D3AED/t51.2885-15/e35/30855377_242661152959089_6135011262192418816_n.jpg,1524934481,620,33829,. گلاره عباسى در نمايى از قسمت دهم شهرزاد . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
973,https://www.instagram.com/p/BiFN8CdhCkV/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/f2988f5791a61d76d0f27e63b54b1083/5C7AC1DE/t51.2885-15/e35/30912379_231281907605743_656382951151370240_n.jpg,1524848498,483,36392,. ترانه على دوستى و گلاره عباسى در نمايى از قسمت دهم شهرزاد . تماشاى آنلاين و قانونى:www.lotusplay.ir  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
972,https://www.instagram.com/p/BiCxYv_BA1K/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/6041784ac1737c36dd142cd276f261d7/5C6CA8F8/t51.2885-15/e35/30593379_1720975241315787_3199232516435214336_n.jpg,1524766420,654,37327,. مصطفى زمانى و امير جعفرى در نمايى از شهرزاد . عكس محمد مهدى دل خواسته
971,https://www.instagram.com/p/BiADe7HBTdB/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/85afd593161d624f3efa8dcfa31a4e97/5C4DD0CB/t51.2885-15/e35/31036843_1629311257118260_2242139143746355200_n.jpg,1524675245,446,30608,امير جعفرى در نمايى از شهرزاد . عكس محمد مهدى دل خواسته
970,https://www.instagram.com/p/Bh-2iKKB-Ys/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/69306ef4ab5b491cafc5c8209f048a3c/5C70B20B/t51.2885-15/e35/30917987_589340604774361_7047129197646446592_n.jpg,1524634901,746,47384,. پرى ناز ايزديار و امير حسين فتحى درنمايى از قسمت دهم شهرزاد .  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
969,https://www.instagram.com/p/Bh5i5fyhCvf/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/8ffaa55477acf09f90707b02753f859c/5C8AA09A/t51.2885-15/e35/30830190_1592504594181768_8642251021696892928_n.jpg,1524456835,2345,42241,. قسمت دهم  شهرزاد هم اكنون در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir  لينك در بيو
968,https://www.instagram.com/p/Bh13OCmBQlJ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/6c4e1463693900c88517765751b4aef3/5C828BB7/t51.2885-15/e35/30593228_154720615364213_2485679040858423296_n.jpg,1524333271,631,41415,. دلتنگم و با هیچکسم میل سخن نیست . . عكس محمد مهدى دل خواسته @mehdidelkhasteh
967,https://www.instagram.com/p/BhzLleHB7Lc/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/d8bba17fe491ce4bb0ede22c38f842bf/5C4F88A0/t51.2885-15/e35/30604609_1985698298358313_3439800167329431552_n.jpg,1524243285,686,41182,. با تو باشم غم چیه با تو مرگم آسونه . . عكس محمد مهدى دل خواسته @mehdidelkhasteh
966,https://www.instagram.com/p/BhwIHqeh15Y/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/e86be850f0d1be5bb7add40d80841a51/5C4D383D/t51.2885-15/e35/30087569_549606265426307_4756789615917006848_n.jpg,1524140805,625,35363,الهام نامى  درنمايى از قسمت نهم شهرزاد . عكس محمد مهدى دل خواسته @mehdidelkhasteh
965,https://www.instagram.com/p/BhuFIo6BzDK/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5bd7e29b234e7e7e0294d3cb31e8df76/5C869CAC/t51.2885-15/e35/30085848_465126207254480_7730509578781065216_n.jpg,1524072131,1089,44165,. مرغ آمین، درد آلودی ست، کآواره بمانده،  رفته، تا آنسوی این بیداد خانه، بازگشته رغبتش دیگر ز رنجوری، نه سوی آب و دانه. عكس محمد مهدى دل خواسته @mehdidelkhasteh
964,https://www.instagram.com/p/Bhq8S4Ehtkr/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/7667f5e8f2cce3850d2e307e287bf811/5C6D6751/t51.2885-15/e35/30076992_610800809282822_3366586166231957504_n.jpg,1523966833,1410,54958,. بی قرار توام و در دل تنگم گله هاست . عكس محمد مهدى دل خواسته  @mehdidelkhasteh
963,https://www.instagram.com/p/Bhnk8rphcoP/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/f41372594c82eb5f472573e68aeb88b0/5BD7FF50/t51.2885-15/e15/30076989_1608083959240311_7455588309847244800_n.jpg,1523853976,1225,42630,. یک قطعه دیگر از چاوشی دلا از دست تنهايی به جونم... . «دل ای دل» باصدای محسن چاوشی و همخوانی سیناسرلک، جدیدترین قطعه موسیقی سریال «شهرزاد» به تهیه‌کنندگی محمد امامی است. . طراح كاور عرفان بهكار  @mohsenchavoshi  @sina.sarlak @taraneh_alidoosti  @erfanbehkar  @tgpco ‏‎
962,https://www.instagram.com/p/Bhnc062hRvz/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/137e8ab52166b995708dc4e2af6ee267/5C844E83/t51.2885-15/e35/30602403_220366561879623_2830216678778863616_n.jpg,1523849672,1305,34535,. قسمت نهم  شهرزاد هم اكنون در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir  لينك در بيو
961,https://www.instagram.com/p/BhhNBljB9fp/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/38352f16f79395f05d9ccef9a70c89c8/5C8541F4/t51.2885-15/e35/30077499_1326410207459631_7295254749736075264_n.jpg,1523640060,557,41132,. ترانه على دوستى ،پريناز ايزديار و امير حسين فتحى در نمايى از "شهرزاد" @taraneh_alidoosti  @parinazizadyar  @amirhosseinfatthi  عكس محمد مهدى دل خواسته  @mehdidelkhasteh
960,https://www.instagram.com/p/BhVmuNdnBU8/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/4309af2439639f53f2e6d39cad18afa9/5C7AE7A2/t51.2885-15/e35/30080185_164514880924220_169316759088660480_n.jpg,1523250880,1798,34566,. قسمت هشتم  شهرزاد هم اكنون در سراسر ايران . تماشاي آنلاين و دانلود قانوني در www.lotusplay.ir  لينك در بيو
959,https://www.instagram.com/p/BhTs0ebnxrg/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/b3dab0686ba2c1829a07b57901827a57/5C6B71D8/t51.2885-15/e35/29740302_538913193169044_6266071725373390848_n.jpg,1523186968,528,32509,. شهرزادى‌هاى عزيز و صميمى  قسمت هشتم از فصل سوم سريال شهرزاد فردا دوشنبه ٢٠ فروردين‌ماه توزيع می‌شود. خوشحالیم دوباره مهمان شما خواهيم بود. از این پس، باز هم با دوشنبه‌های دوست‌داشتنیِ شهرزاد در خدمت شما هستیم.
958,https://www.instagram.com/p/BhLyzIon9If/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/b717308f07f729e660684f6f489653f1/5C664736/t51.2885-15/e35/29715925_2063630090548346_5004772592272277504_n.jpg,1522921667,635,43558,‎نذار اینجا برگم، طعمه ی زردی پاییز بشه . ‎عكس محمد مهدى دلخواسته
957,https://www.instagram.com/p/BhJ0ZonnQgp/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/25624bd041a4fe69c592ba55e7a888ac/5C7BCE2D/t51.2885-15/e35/29737937_2029133047362519_6450087988557774848_n.jpg,1522855398,291,25698,. ‎يك شنبه ١٩فروردين ‎نمايش قسمت هشتم در پردیس سينمايى کورش ؛ ‎علاقمندان به تماشای قسمت هشتم  سریال "شهرزاد"میتوانند هم اکنون با مراجعه به  سایت سینما تیکت، نسبت به تهیه بلیت در سانس ٢١ اقدام کنند ‎لينك در بيو
